,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000159,1930.81522004691,0.10043105853899,0.0363507442026766,0.00173382096106718,0.010630930604235
WBGene00000160,5933.2017916214,0.0538759668084906,0.0269907463332235,0.0303448514499517,0.0870006557164949
WBGene00000161,2149.46302299103,0.0293746704527421,0.0248873973758537,0.206111886101607,0.346109893464054
WBGene00000162,4183.08110752778,0.0683733593070476,0.0239920620521087,0.00229275739925075,0.0130402463401001
WBGene00000163,6285.73525655834,0.041516078151216,0.0222821712693135,0.0487652499242898,0.122356788524708
WBGene00000164,782.238500750889,0.000542983136860752,0.0403897775378762,0.987431957123185,0.991793338103892
WBGene00000165,3310.53028227802,0.0716007493283948,0.0338700828660302,0.0166267728646002,0.0560364612248956
WBGene00000166,24.295600515611,-0.0156001969669193,0.0694949184926897,0.415370128341846,0.571282919087032
WBGene00000168,5548.37841118091,0.083537835550307,0.0275101045164404,0.000991623264738126,0.00704683155566644
WBGene00000169,878.264506820982,-0.243525063152121,0.0537232431109787,4.64432944627363e-07,1.7621575618054e-05
WBGene00000170,1371.28772964114,-0.00883187420926008,0.0402997723162471,0.787913333692642,0.867193056918063
WBGene00000172,323.746449159987,0.0184008612660792,0.0624179456608765,0.557655481854102,0.693365022138404
WBGene00000174,30.4607720929017,-0.00891152132587415,0.0668238655517319,0.683189111359031,0.792154688383197
WBGene00000175,5254.32181464299,-0.0826472194027642,0.0284218717912074,0.00154607305830814,0.0097661788410283
WBGene00000176,1338.60891804411,0.0278172524201756,0.0468245420437691,0.416117610258814,0.571428802222137
WBGene00000177,189.706159042318,-0.0868689707944093,0.0858853072965308,0.0615326789480403,0.145200543332332
WBGene00000178,1886.2477608884,-0.0199619667184194,0.0314127394401269,0.455462195579423,0.606918362626186
WBGene00000179,1006.79917241197,0.0580348529165626,0.0418906958880367,0.0913582985765996,0.192581926516488
WBGene00000180,506.260382064017,-0.0508274818948068,0.047676735579373,0.165283856882334,0.297432924185591
WBGene00000181,6433.99081303822,0.0464358756414596,0.0218310269652532,0.0247988883815964,0.0748654362426938
WBGene00000182,14763.4714210611,0.075111529843772,0.0213484912196285,0.000222439897116169,0.00225607664039106
WBGene00000183,12399.8366493157,0.0806406381907046,0.0221277010521939,0.000123833907932998,0.00146721674097579
WBGene00000184,1620.61461901773,0.0845103968378352,0.0405275825866144,0.0137538225023868,0.04892344875849
WBGene00000186,2523.05704241917,0.0373426075685786,0.0256896787939781,0.118301310588298,0.233290976395179
WBGene00000187,1896.95145112323,0.0259556891658607,0.0266397372768436,0.292276041046861,0.446702280868932
WBGene00000188,106.329989190634,-0.0624193800223631,0.0875045333277131,0.106554302535577,0.216380521614624
WBGene00000189,976.483728864829,0.0619031424799513,0.0380913885612742,0.0558280429732294,0.134957682398172
WBGene00000190,121.322471702815,0.0256093364829932,0.0637426942888999,0.436203268380402,0.590379739453562
WBGene00000191,93.2320598407081,0.000260619657407789,0.0650256410942477,0.991844316464302,0.994649337146555
WBGene00000192,6106.22745470757,0.086659482518613,0.0343218266389624,0.00486208777430517,0.0228250347201372
