,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,SNR,logq
WBGene00016927,24.3152724290037,-0.222848779963946,0.250166037579371,-0.890803492433471,0.373034601225016,0.415074268954628,nhr-172,-0.00916497154677685,0.381874188320791
WBGene00015251,605.84864063505,0.049947568023381,0.0561323232790024,0.889818291951315,0.373563462973265,0.415633496584725,B0546.4,8.24423208592595e-05,0.381289459200293
WBGene00044120,29.8377783597817,-0.2039806870061,0.229250769629072,-0.889771002017314,0.373588860171226,0.415633496584725,C36B1.13,-0.006836322883913,0.381289459200293
WBGene00020563,212.69209085579,-0.0692616510878233,0.0778456941162501,-0.889730021347,0.373610869824903,0.415633496584725,T19C3.5,-0.000325642814498373,0.381289459200293
WBGene00011070,47.5809944008269,0.147769494991565,0.166186717875314,0.889177528028642,0.373907677976509,0.415936346177378,msrp-7,0.00310564116728501,0.380973127592321
WBGene00010293,348.965065106684,0.0589336658804763,0.066301067691331,0.888879590217852,0.374067795414464,0.416087110674311,fbxa-108,0.000168881277162971,0.380815737342654
WBGene00005903,3.76244935598347,0.513661818277393,0.578034852333392,0.888634683884303,0.374199444487909,0.416206191197429,srx-12,0.136523251126427,0.380691463809925
WBGene00003674,168.380317390428,0.0768928043043138,0.0866049855694549,0.887856556972091,0.374617915716231,0.416644255235659,nhr-84,0.000456661476210551,0.380234601925819
WBGene00010189,4.48965683488513,-0.525417393188219,0.592511429092622,-0.886763305127883,0.375206347530915,0.417271276813148,F57B1.6,-0.117028408297416,0.379581509251584
WBGene00044672,62.8466030974154,-0.12731666187292,0.143618249146717,-0.886493622010784,0.375351589522653,0.417395518877915,fbxa-4,-0.00202583203543353,0.379452217793423
WBGene00012451,5.27401756254612,0.435840810080984,0.491662009799718,0.886464281140058,0.375367393594693,0.417395518877915,Y17D7B.3,0.0826392413207236,0.379452217793423
WBGene00021430,887.754158379196,-0.0391560401401453,0.0441967791930032,-0.885947819164706,0.375645646304627,0.417677481761709,Y38F2AR.12,-4.41068507205123e-05,0.37915893821405
WBGene00014145,8.07133906970166,-0.39306876330143,0.44390486150574,-0.885479744394165,0.375897939590356,0.41793054541013,ZK899.7,-0.0486993248464729,0.378895886290501
WBGene00018363,13.5373187020875,-0.274223152758048,0.309724477661241,-0.885377722899827,0.37595294327332,0.417964239851162,nlp-52,-0.0202568291988104,0.3788608739658
WBGene00021125,5.44052555098173,-0.45896655734706,0.518412634856159,-0.885330577396917,0.375978362892586,0.417965042056837,ccb-2,-0.0843607024810756,0.378860040418022
WBGene00015829,4.49735630184395,-0.506810691533015,0.573118665066731,-0.884303238447146,0.376532540569477,0.418553611669552,math-15,-0.112690802666718,0.378248906222606
WBGene00001696,2.11826397187327,-0.737973698268272,0.834592058382964,-0.884232830705468,0.376570539077369,0.418568356834569,grd-7,-0.348386087884813,0.378233606794223
WBGene00010499,3.38518562753191,-0.630543424688275,0.714256785213597,-0.882796548442606,0.377346205699582,0.419402984306714,K02B12.6,-0.186265538752153,0.377368483590926
WBGene00013074,239.393045003192,-0.0651597321830105,0.0739864892355674,-0.880697717329806,0.378481452622094,0.420637132903639,hmit-1.2,-0.000272187239951526,0.376092391413569
WBGene00013735,2004.37700705843,0.0303398355860906,0.0344529425355251,0.880616671705372,0.378525331907974,0.420658273698361,Y111B2A.12,1.51367908727992e-05,0.376070564762857
WBGene00022544,5.91772726372236,0.43363829582363,0.493207665907367,0.879220510544691,0.379281725592065,0.421471182756222,ZC190.10,0.0732778440942991,0.375232114035197
WBGene00010737,8.24779168797043,-0.370750924410309,0.42189761800738,-0.878769892471457,0.379526053815594,0.421714997289645,K10C8.4,-0.0449515383555403,0.374980954061444
WBGene00013364,49.2725842850834,-0.163923940574841,0.186618367555371,-0.878391246918409,0.379731432864022,0.42191550379869,Y60A3A.16,-0.00332687929714428,0.374774515645595
WBGene00219413,3.41230076664206,-0.51672135461688,0.588346400738858,-0.878260415918191,0.379802412067813,0.4219666635651,Y38F2AL.12,-0.151429018118286,0.374721858046859
WBGene00016923,20.173224101457,0.230658871752333,0.262674237137634,0.878117604017154,0.379879900531186,0.422014488385384,C54F6.5,0.0114339121298749,0.374672638806544
WBGene00014669,1089.44838626462,-0.0411449400035558,0.0468573599006419,-0.878089164451456,0.379895332746141,0.422014488385384,zipt-2.1,-3.77667639167644e-05,0.374672638806544
WBGene00005525,2.59305740529178,0.618717405847693,0.705061852242193,0.877536352137174,0.38019538287999,0.422320082998232,sri-13,0.238605363917145,0.374358265655538
WBGene00013197,205.833189688515,-0.0817537445394372,0.0932593564315961,-0.87662780087274,0.380688833833404,0.422840452544152,ttm-5,-0.000397184461180212,0.373823471042214
WBGene00017122,4.67124393911294,0.494111575130814,0.564064545194056,0.875984103841916,0.381038675527177,0.423201253917859,pcrg-1,0.105777300772831,0.373453054184591
WBGene00021666,5.95838053696613,-0.48834877251303,0.557802118457247,-0.875487482664446,0.381308718086111,0.423473384707393,Y48G1BL.7,-0.0819599838384418,0.373173879873873
WBGene00008946,2.11573270272304,-0.698724533439415,0.798713763782267,-0.874812185695463,0.381676105742473,0.42385358209068,F19B2.7,-0.330251800021868,0.372784142161875
WBGene00019364,6.56868150009322,-0.391035725409988,0.447399753448101,-0.874018643050836,0.382108101066293,0.424305472069874,mksr-1,-0.0595303220904285,0.37232136730379
WBGene00018712,4.30074952330635,0.488229206160308,0.559545815939373,0.872545540065674,0.382910835666864,0.425168956891959,F52G3.4,0.113521888106835,0.371438452386489
WBGene00012830,634.238461575751,-0.0437261036605736,0.0501757225194345,-0.871459372481128,0.38350337976405,0.425772422176096,mrps-28,-6.8942686875118e-05,0.370822471795337
WBGene00009804,103.407305808525,0.102360397626976,0.117458911085176,0.871457062570148,0.38350464050288,0.425772422176096,F47B8.3,0.000989875877982081,0.370822471795337
WBGene00018078,14.6411759409756,-0.280006605050769,0.321498377094844,-0.870942514798965,0.383785541563384,0.426056331663418,F35H12.6,-0.0191245980636793,0.370532976218406
WBGene00015414,121.283302787365,0.0940932677209681,0.108060903170609,0.870742932551764,0.383894531062621,0.426149370231074,C04C3.4,0.000775813863561526,0.370438149026783
WBGene00017489,38.3929982721889,0.178354874038098,0.204902316249101,0.870438545073697,0.384060789930355,0.426305965367401,F15E6.9,0.00464550522399013,0.370278590158361
WBGene00015012,28.9464103145351,-0.217801546710001,0.250343563800286,-0.870010570288735,0.384294627688894,0.426537547345652,bath-20,-0.00752430247285737,0.370042732638815
WBGene00021052,27.031638099525,-0.199085269647772,0.228846019090637,-0.869952951066727,0.384326116451604,0.426544521819944,W06A11.1,-0.00736489845398123,0.370035631386055
WBGene00006172,1.70209771368281,0.758724365887262,0.872695032411657,0.869403786785126,0.384626312587167,0.426849700827112,str-121,0.445758407280638,0.369725018633031
WBGene00010959,11265.9331550267,0.0321550216606805,0.0370419071615828,0.86807143920574,0.385355225214195,0.427619999167101,nduo-1,2.85418182570463e-06,0.368941991665302
WBGene00006623,14.4131517619263,0.248690983911169,0.28649625262099,0.868042711330559,0.385370951208264,0.427619999167101,try-5,0.0172544484384123,0.368941991665302
WBGene00012142,119.993786343728,0.099876501755672,0.11517830971168,0.867146791836827,0.385861585423393,0.428136349994761,T28H10.1,0.000832347280629772,0.368417897762609
WBGene00017211,30.2847979609461,-0.18807263316457,0.217084294826467,-0.866357620733974,0.386294076677774,0.42858812427837,fbxb-36,-0.00621013332851353,0.367959866966209
WBGene00020880,4.95222844555068,-0.559858988208868,0.646887202289225,-0.86546616817835,0.386782977255801,0.429102420617538,T28A11.18,-0.113051930936642,0.367439035553848
WBGene00016082,1.79540314098796,-0.944360499059168,1.09149840815648,-0.865196405237253,0.386930998100456,0.429234456043471,C25A8.1,-0.5259879953978,0.367305423078583
WBGene00012753,46.5575130715414,-0.165282784424618,0.191043727119417,-0.865156825177012,0.386952718867766,0.429234456043471,Y41C4A.6,-0.00355007760338574,0.367305423078583
WBGene00007907,1482.35467343847,0.0318575945778919,0.0368415403626611,0.864719397296959,0.387192820313316,0.429472641945484,C34B4.2,2.14912093230664e-05,0.367064496164606
WBGene00022142,19.2650646691283,-0.227223559450651,0.263245784067096,-0.863161247789391,0.388048816879171,0.430369857135154,Y71G12B.2,-0.0117945910565652,0.366158154019873
WBGene00017378,5.4672460387406,-0.451231280525822,0.522770051515825,-0.863154419839911,0.388052570467725,0.430369857135154,F11C7.6,-0.0825335602839934,0.366158154019873
WBGene00014065,8.99771760411694,-0.355643031120371,0.412265578632924,-0.862655165875567,0.388327089671277,0.430646090334667,ZK673.11,-0.0395259161009505,0.365879491217551
WBGene00011288,27.8734386781363,0.208998688935327,0.242397036399824,0.86221635395984,0.388568471929013,0.430885541606362,R102.1,0.00749813079572648,0.365638078448004
WBGene00018219,8.53608545376311,-0.379890445707306,0.440951325648056,-0.861524670889671,0.3889491393609,0.43127940541243,F40A3.4,-0.0445040584194049,0.365241279923342
WBGene00011197,4.41998999897106,-0.468397037802519,0.543734207023771,-0.861444859918555,0.388993077891461,0.43129986615719,srw-145,-0.105972420279584,0.36522067662614
WBGene00303425,5.4008840279673,-0.441083252675176,0.51212760585416,-0.861276071887412,0.389086011132308,0.431359598611081,R02E12.12,-0.0816687139348155,0.365160533600493
WBGene00001545,6.22065222237872,-0.422375895362054,0.490419419230054,-0.861254425905837,0.389097930201391,0.431359598611081,gcy-20,-0.0678989726901243,0.365160533600493
WBGene00007545,2736.51589424718,0.0325802880918989,0.0378487398908288,0.860802451703114,0.389346854483803,0.431607285368099,C13B4.1,1.19057551101349e-05,0.364911233200294
WBGene00020759,2.83012715216898,-0.576930344719042,0.67066837759204,-0.860231917882346,0.389661213652448,0.431927472236875,T24C4.3,-0.203853153480008,0.364589172286277
WBGene00006353,704.143144797564,0.0421856500888802,0.0491353700602565,0.858559730742771,0.390583463100905,0.43292140071107,sur-7,5.99106167553592e-05,0.363590945069261
WBGene00001881,22.1074358928479,-0.255833351888807,0.298043303620418,-0.858376446580496,0.390684629094142,0.433005172451383,his-7,-0.0115722760942879,0.363506915762855
WBGene00015729,49.1630665055773,-0.136396941028401,0.158955777452648,-0.858081053826641,0.390847708330027,0.43315754866202,C13A10.2,-0.00277437822176792,0.363354112723605
WBGene00005935,1.85424821955561,-0.827451270949163,0.964632032223669,-0.85778954389657,0.391008684481825,0.433307574322961,srx-44,-0.446246226488205,0.363203719324925
WBGene00016513,334.862086890197,-0.0643673980198094,0.0750434745264367,-0.857734778753265,0.391038931106738,0.433312718119391,C38C3.4,-0.000192220620188979,0.363198563843511
WBGene00009715,16.4349278276632,0.230879437039777,0.26920163457823,0.857645004279063,0.391088516354013,0.433339289089175,F44G4.6,0.0140480955840379,0.363171933487927
WBGene00017541,1067.55784776743,0.0381765573786172,0.0445395070423508,0.857139198741394,0.391367959908144,0.43362053067471,F17E9.4,3.57606451570334e-05,0.362890163398518
WBGene00021397,94.2368728360869,0.105702382487406,0.123334641504758,0.857037254073735,0.391424296187744,0.433654557406559,Y38C1AA.6,0.00112166691557414,0.362856085117959
WBGene00005172,1.91810327225954,-1.00953727038985,1.17812476205831,-0.85690183493476,0.391499138616154,0.433709081094604,srg-15,-0.526320602748675,0.362801484404185
WBGene00009399,9.20628731806811,-0.333449258635794,0.389743593645012,-0.855560589251167,0.392240877118853,0.434502347547447,ddn-2,-0.0362197319196602,0.362007872784595
WBGene00018772,35.2138456541208,0.184601276868421,0.215857024218221,0.855201620317892,0.392439539354947,0.434693960237188,F53G12.4,0.00524229244035487,0.361816393979588
WBGene00015477,608.780258024252,0.0515264343128809,0.0602582441630359,0.855093523360388,0.392499374819713,0.434711161238312,attf-4,8.46388062584452e-05,0.361799209125973
WBGene00006979,84.4867297602296,-0.105425216292293,0.12329857999567,-0.855039987451564,0.392529010874611,0.434711161238312,zig-2,-0.00124783166056358,0.361799209125973
WBGene00007770,2.84290831685913,-0.746579703800868,0.873157555465984,-0.855034351048403,0.392532131116388,0.434711161238312,nhr-259,-0.262611248971158,0.361799209125973
WBGene00008925,2411.29020000389,0.0373370336393085,0.0436885658702265,0.854617973732881,0.392762673937276,0.434938014071491,F17H10.1,1.54842555405601e-05,0.361572632849733
WBGene00008568,20.4818542199525,-0.209988714036519,0.245841377219011,-0.854163430143202,0.393014442616197,0.435188340796565,F08A8.5,-0.0102524269424766,0.361322748409931
WBGene00022175,258.553201569017,0.0688891211420263,0.0806992195603113,0.853652879388026,0.393297349873484,0.43547311253003,Y71H2AM.10,0.000266440797189809,0.361038654526175
WBGene00010879,1148.03414743334,-0.031697636725172,0.0371419323541652,-0.853419160395873,0.39342689979272,0.435588055295532,M05D6.6,-2.76103605420085e-05,0.36092403798505
WBGene00008044,24.5116042898752,0.217732998259595,0.255174771635275,0.853270081772832,0.39350954724217,0.435651057698498,C40H1.9,0.00888285383872371,0.360861227223701
WBGene00010157,8.30773225870746,0.362876319918955,0.425322214240523,0.853179795856479,0.393559605812793,0.435677975349637,oac-34,0.0436793469768623,0.360834394220516
WBGene00001539,2.35440920200697,0.621407108649396,0.728534254533017,0.852955238251237,0.393684127366147,0.435787316026773,gcy-13,0.263933350294287,0.360725414428786
WBGene00021531,238.826574282638,-0.0804232312223517,0.0943424098288761,-0.852461065688572,0.39395823965114,0.436062220525622,Y42G9A.1,-0.000336743226602477,0.360451538018117
WBGene00016521,17.2742566079,-0.243467602026305,0.285655975548618,-0.852310551385149,0.394041751287757,0.436126131919078,fbxa-62,-0.0140942448380071,0.360387890377145
WBGene00019899,27.3522265428375,0.208272595591936,0.244714254631253,0.851084853662372,0.394722218522662,0.436840457878194,R05G6.5,0.007614465874131,0.359677146357408
WBGene00005072,1.85319279439375,0.713919009852802,0.838868090532587,0.85105038314134,0.394741365695988,0.436840457878194,srb-7,0.385237311526647,0.359677146357408
WBGene00014083,1418.96691916118,0.0340921008709575,0.0400608193251171,0.851008577589991,0.39476458797679,0.436840457878194,ZK795.3,2.4026001177752e-05,0.359677146357408
WBGene00011484,45.9441114080286,0.166235977856387,0.195357917965391,0.850930331300098,0.394808054695402,0.436859991474453,T05E11.8,0.00361822163410778,0.359657727040239
WBGene00017304,1040.65862392323,-0.0403348343285189,0.0475026196280351,-0.849107578578972,0.395821433744159,0.437952672327715,nmad-1,-3.8758948805381e-05,0.358572819307485
WBGene00012657,150.391287594981,0.0950406243499951,0.11202034417253,0.848422891859866,0.396202498307711,0.438345638000876,Y39A1A.20,0.000631955652949454,0.358183310774011
WBGene00194695,12.0412320960354,-0.31890461512119,0.375950181658223,-0.848262963232472,0.396291538994716,0.438415487638594,B0462.5,-0.026484384037925,0.358114112194372
WBGene00022258,135.864635863715,0.0888961337323429,0.104924566195125,0.847238515783097,0.396862189329873,0.439018095831445,Y73C8B.1,0.000654299282276179,0.357517578259537
WBGene00011009,8.31426634480843,0.329081807110167,0.388453627014242,0.847158538947305,0.396906759865968,0.439038701693691,cyp-14A4,0.0395803782874542,0.357497194584369
WBGene00001952,13.0720713034033,-0.277800537973697,0.327986876314099,-0.846986748663869,0.397002507609889,0.439115910868114,hlh-6,-0.0212514552228133,0.357420826441422
WBGene00008504,563.946760375522,-0.0628684903575691,0.0743475312492381,-0.845602931277067,0.397774289765345,0.439940808162795,F01G4.5,-0.000111479477806923,0.356605751735511
WBGene00002092,2.19586340627633,-0.704475139626421,0.833228215121992,-0.845476817564657,0.397844670796775,0.439989894385952,ins-9,-0.320819199232909,0.356557298202035
WBGene00021487,167.416149952668,-0.0946550202375813,0.112107986271249,-0.844320046999687,0.398490586727312,0.44067543613581,comt-3,-0.000565387629952917,0.355881156996297
WBGene00022588,7.44645895704816,0.436624343112096,0.517896529670374,0.843072540744759,0.399187874885779,0.441417695157609,ZC317.2,0.0586351641270816,0.355150261216795
WBGene00020701,157.589079417551,0.0944884687215478,0.112154292119131,0.842486425942413,0.399515734559646,0.441751373796334,T22F7.1,0.000599587668579429,0.354822091212846
WBGene00023458,4.17472227775265,-0.477525007028932,0.567109582794954,-0.842033041789717,0.399769458721645,0.442003041287495,M02E1.3,-0.114384856107361,0.354574742393368
WBGene00022113,723.919055174195,0.0392104293454525,0.0465759352241195,0.84186026875843,0.399866171964129,0.4420810889233,Y71F9AL.8,5.41641072509377e-05,0.354498062682726
WBGene00001535,18.7745759551216,-0.234049333119369,0.278129697169737,-0.841511480079503,0.400061456435799,0.442239882370972,gcy-8,-0.0124662913121892,0.354342094157573
WBGene00001637,153.365224606053,-0.0860505132371487,0.102257220207449,-0.841510389805028,0.400062066963139,0.442239882370972,gly-12,-0.0005610823017942,0.354342094157573
WBGene00010649,40.4194108461763,-0.159401638749221,0.189548407815999,-0.840954775541867,0.400373270387728,0.442554987248303,K08C7.7,-0.00394369030651769,0.354032760729159
WBGene00007717,105.414155647246,-0.109002568487027,0.129653435288705,-0.840722563534906,0.400503377049614,0.442669887650096,C25D7.5,-0.00103404109076004,0.35392001963441
WBGene00016361,42.0352615888933,0.199410970093649,0.237211140718805,0.840647574516897,0.400545398265501,0.4426874199874,drd-10,0.00474389744600372,0.353902819353164
WBGene00235271,11.051764702782,0.309552237725782,0.368404981925176,0.840249868794263,0.400768302883946,0.442904851414159,C49C8.8,0.0280093040388257,0.353689562589797
WBGene00009488,523.989229180274,0.0731904807837729,0.0871801412516775,0.839531569150383,0.401171081569772,0.443321027387048,oac-20,0.000139679361154564,0.353281668967784
WBGene00016268,4.51421513477558,0.437097639909549,0.521879967328199,0.837544391955301,0.402286635146285,0.444524761774768,C30G4.2,0.0968269404225634,0.352104042111943
WBGene00017146,13.7074291442639,-0.243011618797073,0.290287974880544,-0.837139805384892,0.402513988056806,0.444746945670236,EGAP1.1,-0.0177284606937957,0.351887025780558
WBGene00022570,2.60034773286377,0.648238502333329,0.774468574578641,0.837010724012929,0.402586540100158,0.444798068689363,sdz-35,0.249289160115298,0.351837107126029
WBGene00006960,8.05770981498321,0.345101785114209,0.41245528405251,0.836701088475506,0.402760607166263,0.444961336667624,xbx-1,0.042828768103872,0.351677723853654
WBGene00005349,1.89487895943186,-0.765204210557309,0.91729951780796,-0.834192317451438,0.404172619639532,0.44649214975911,srh-132,-0.403827488161429,0.350186172489369
WBGene00020528,26.9688836342112,-0.190439343671417,0.22833898740107,-0.834020268894844,0.404269562208976,0.446570091466221,lgc-54,-0.00706144704595171,0.350110366679131
WBGene00010317,9910.1606095396,-0.043069702313673,0.051646262064825,-0.833936486238113,0.404316775465228,0.44659309387103,idh-1,-4.34601456127903e-06,0.35008799715552
WBGene00019618,3.6175432150319,-0.493742639814081,0.592363965340088,-0.833512280799547,0.404555874618714,0.446828029380792,K10C2.2,-0.136485623105328,0.349859591546588
WBGene00044367,2.53999531991565,-0.683405138823999,0.820353773488892,-0.833061492382168,0.404810049671908,0.447079584324069,T05A8.8,-0.269057637022219,0.349615161529505
WBGene00018118,335.057864941716,0.0552859246239853,0.0663967051429808,0.832660664485246,0.405036134891891,0.447300085537423,F36H12.2,0.000165004109465099,0.34940101877698
WBGene00003073,11509.2222772339,0.0175192877761763,0.021056121502855,0.83202824289368,0.405393002991439,0.447664978115767,lars-1,1.52219562314222e-06,0.349046880166482
WBGene00010974,41.4046791751984,-0.157300220502891,0.189080515440992,-0.83192189388748,0.405453032940397,0.447702053794228,bbs-5,-0.003799092847388,0.349010913323827
WBGene00003807,6.93236859696981,-0.368211315337046,0.443321845663626,-0.830573360953725,0.406214688841,0.448513810873376,npr-1,-0.0531147918906093,0.348224179389677
WBGene00000525,6.11845221126563,0.393923839005245,0.474359631423654,0.830432888698805,0.406294077134656,0.448572199070315,clc-4,0.0643829232301481,0.348167645965917
WBGene00018931,138.009365650339,0.111808684934398,0.134653552883481,0.830343370376186,0.406344673500414,0.448598793766554,ugt-52,0.000810152879172537,0.348141898522186
WBGene00017000,3.42730367933734,-0.523390355225019,0.63056347694607,-0.830035950955945,0.406518457685658,0.448761373738708,D1005.6,-0.152711987087825,0.347984531194988
WBGene00006632,47.2315196668071,-0.155663895433457,0.187641956390051,-0.829579367153254,0.406776646338135,0.4490171016881,tsp-6,-0.00329576301020127,0.347737117733131
WBGene00006533,197.212096437557,-0.0654730799218885,0.0789514360370904,-0.829282951751885,0.406944315451772,0.449172883537069,tba-7,-0.000331993225084037,0.347586469876488
WBGene00009480,15.285386370025,-0.257225275513229,0.310233203421957,-0.829135220459848,0.4070278959169,0.449235836600906,F36F2.7,-0.0168281827679315,0.347525606334816
WBGene00012270,3.38811347333409,-0.519749315460905,0.627435440136287,-0.828370988014335,0.407460431578175,0.449683897456467,W04G5.10,-0.153403750952132,0.347092663623983
WBGene00007214,88.4370767795773,-0.101829216828092,0.122965578577867,-0.828111557769069,0.407607324618561,0.449816677829795,C01A2.2,-0.00115143128353161,0.346964446287731
WBGene00005423,2.20436064940697,0.631346692393802,0.762442418136052,0.82805819479097,0.407637543398326,0.449820692940133,srh-213,0.286408075994121,0.346960569747425
WBGene00012518,3.25615191085872,-0.548392714790374,0.662616188870248,-0.827617441290374,0.407887187592778,0.45006682373558,comt-2,-0.168417423327695,0.346722999502314
WBGene00012757,15.7560656384859,-0.245963632976894,0.2973835511342,-0.827092258596031,0.408184771674042,0.450365816341101,Y41C4A.11,-0.01561072660018,0.346434580718497
WBGene00020275,6025.86976911996,0.0242629635490807,0.0293376747983431,0.827024081351225,0.408223412403765,0.450379086518607,atp-4,4.02646663116055e-06,0.346421784276692
WBGene00010744,232.130782997174,0.0654851872571666,0.0792709405187796,0.826093229481148,0.408751208056105,0.4509319878705,K10D6.4,0.000282104710162304,0.345888955948921
WBGene00020469,5.24609475844132,0.399285145432512,0.483420097203419,0.825958928357287,0.408827390693222,0.450986632729379,T13A10.2,0.07611092895149,0.34583633044555
WBGene00022546,16.0738872318709,0.241025940172586,0.291838644082942,0.825887678206471,0.408867810944624,0.451001822749046,ZC196.2,0.0149948756449333,0.345821702893097
WBGene00044719,2.1636644007286,0.631086117077718,0.764348685286489,0.825652126085856,0.409001456727541,0.451119836550882,clec-172,0.2916746778591,0.345708075772654
WBGene00012033,2696.17983904636,0.0221556018274212,0.026864716980091,0.824710040453443,0.40953623001793,0.451680241175276,T26C5.3,8.21740505086545e-06,0.345168907304968
WBGene00044349,5.79301885116779,-0.476605923446146,0.578239050185694,-0.824236833007197,0.409805002246869,0.451947217531688,Y71G12B.32,-0.0822724620255757,0.344912283049817
WBGene00015381,375.759674728825,-0.0583569056011216,0.0708262821767317,-0.823944216858715,0.409971254748403,0.452101104138357,C03B1.13,-0.000155303800609355,0.344764432314057
WBGene00016899,6.27292541303183,0.379848702552017,0.46143584216753,0.823188551560563,0.410400778223157,0.452545277244445,C53C11.1,0.0605536775174932,0.344337963036217
WBGene00077523,1.88137567084102,-0.729298004579995,0.886074936555353,-0.823065831672393,0.410470557975505,0.452592732122718,C23H5.12,-0.387640818302908,0.344292424363486
WBGene00018996,648.59367321316,-0.0464689784601319,0.0565424733633164,-0.821841983486347,0.411166835857566,0.453330924699824,F57B9.1,-7.1645747375121e-05,0.34358465383258
WBGene00020397,341.391002318842,-0.0578393456480613,0.0704778270224633,-0.820674360882697,0.411831778732118,0.45403447501522,pcbd-1,-0.000169422583650996,0.342911169741062
WBGene00011566,2.25963695796181,0.698165497609995,0.85121757690265,0.820196288885892,0.412104217238821,0.454305235380924,nhr-214,0.308972419286211,0.342652258378099
WBGene00008203,30.9474100999848,-0.171098259049132,0.208660103440032,-0.819985499040572,0.412224373822114,0.454408095244374,clec-198,-0.00552867779553598,0.342553940306181
WBGene00021757,1338.96782261934,0.0295275652029979,0.0360420961677901,0.819252161848067,0.412642560001906,0.454839447854638,taco-1,2.20524830426732e-05,0.342141876344353
WBGene00004197,126.906030111015,-0.0847304475733704,0.103474839796303,-0.818850724873482,0.412871586236353,0.455062254388289,prx-12,-0.000667662895917946,0.341929186006941
WBGene00016118,5287.4999051697,0.0245881754664131,0.0300385529411894,0.818553926833716,0.413040962695023,0.455219290894684,C25H3.9,4.65024603449595e-06,0.341779342062033
WBGene00019391,5.22444840549544,-0.403704590108054,0.493427679959649,-0.818163646881479,0.413263749971958,0.455435168063001,irld-11,-0.0772721938804888,0.341573436817068
WBGene00018413,77.0636014914173,-0.107491280186671,0.131415073880106,-0.817952438886415,0.413384345544598,0.455538404613612,cyp-33C4,-0.00139483852436668,0.341475003523726
WBGene00045517,38.2700660240458,-0.14592867867657,0.178562365293256,-0.817242079185662,0.41379009970661,0.455955844337476,R11D1.13,-0.00381312847970736,0.341077213232707
WBGene00045215,13.9569870568277,-0.248933204611416,0.304730094678535,-0.816897342791232,0.413987096458407,0.45614321462111,ceh-63,-0.0178357408800232,0.340898781119221
WBGene00009161,4225.33528272362,-0.034359890031799,0.0420693422011518,-0.816744171266322,0.414074642858866,0.456209972727903,cox-7C,-8.13187303083103e-06,0.340835225299268
WBGene00000795,568.091816138173,0.0380954732161755,0.0466505338761298,0.816613874502051,0.414149123629876,0.456262327920604,crn-2,6.7058655192649e-05,0.340785388013692
WBGene00007662,3.17269972127451,0.533729281304978,0.654078791945863,0.81600150911047,0.414499272591196,0.456618356337769,pals-8,0.168225589622006,0.34044663359051
WBGene00007408,9.35315872939318,-0.307286375694298,0.377016274435022,-0.815048040445423,0.415044811902254,0.457189569213164,C07B5.3,-0.0328537539653445,0.339903686598805
WBGene00006084,3.07129882221711,0.532158488109237,0.653685074549715,0.814090008825442,0.415593389131276,0.457764053909697,str-16,0.173268222635882,0.339358313456115
WBGene00012228,25.327130574776,0.189307567652783,0.232627976833032,0.813778163013719,0.415772047096719,0.457931035015801,W03H9.2,0.00747449724294151,0.339199922361429
WBGene00008317,1127.58811819421,-0.0304153530030296,0.037419030456145,-0.812831135180701,0.416314881817544,0.458499072302375,C54G4.7,-2.69738147398526e-05,0.338661538716679
WBGene00008270,208.054859444197,-0.0680356996316566,0.0837800321425456,-0.812075358432649,0.416748391670972,0.458946641000056,C53A5.13,-0.000327008462159494,0.338237804367547
WBGene00009093,130.675447927173,-0.0778935884418452,0.0962540872220065,-0.809249671260053,0.418371549061295,0.460704172616105,F23H12.3,-0.000596084342372074,0.336577854307027
WBGene00005644,49.851190437506,-0.141862326870174,0.175365818780993,-0.808950842623104,0.418543422317337,0.460863448231914,srp-3,-0.00284571593226073,0.33642773505333
WBGene00194855,27.3373640672981,-0.183145622974646,0.22649908292444,-0.808593220819984,0.41874916546977,0.461059995266423,Y75B8A.44,-0.0066994616790333,0.336242558519602
WBGene00045048,11.7432306129609,-0.250431545270047,0.309809861984232,-0.808339488181926,0.418895176304556,0.461190175374215,D1007.19,-0.0213256090699308,0.336119952951953
WBGene00008038,60.334828838767,-0.132365274882935,0.163759016887721,-0.808293047910088,0.41892190367266,0.461190175374215,C40H1.2,-0.00219384520401401,0.336119952951953
WBGene00010855,1.58726558244775,-0.796438921830359,0.986515321482119,-0.807325445928003,0.419479007468897,0.46177344977533,M04C7.4,-0.501767902383518,0.335571040989099
WBGene00010513,62.5196606666072,-0.136030746262841,0.168594030571147,-0.806853871409379,0.419750677693452,0.462042456004052,K02E11.4,-0.0021758074949933,0.335318116302909
WBGene00013044,3.0308208588512,0.601256309501777,0.745469672790047,0.806546974944633,0.41992753377477,0.46220706693141,Y49E10.25,0.198380682165979,0.335163418645199
WBGene00009777,28.8267394369439,-0.219831376930673,0.272660768982431,-0.806244982551334,0.420101606511328,0.462368593066545,F46C3.2,-0.00762595358422466,0.335011673551918
WBGene00020252,2.47171199516978,-0.597253250005775,0.742683070448009,-0.804183202460093,0.421291178357576,0.463647695346639,T05C1.5,-0.241635453957794,0.333811894623007
WBGene00020318,9.03478068741401,0.300371639073624,0.374518900764997,0.802019974052259,0.422541404234716,0.464993379104181,T07F8.1,0.0332461461396688,0.332553230849811
WBGene00018246,1.79558807990588,0.806747759043924,1.00676731199298,0.801324943145901,0.422943554409865,0.465405668201973,clec-148,0.449294450142602,0.332168331720005
