,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00013123,2439.31892276189,0.0676732537991207,0.027996525778656,2.41720184619169,0.0156403414234175,0.0536464952448631,Y52B11A.3,1.27045864546942
WBGene00000448,65.4447256046682,-0.381669031295339,0.15800300101075,-2.41558089943729,0.0157101321551415,0.053871622485435,pros-1,1.26863994433783
WBGene00004314,3339.43522163985,0.0759055154409126,0.0314352957131736,2.4146588641475,0.0157499529912219,0.0539938880381431,rbc-2,1.26765539835365
WBGene00001653,6935.16240088633,0.0548179960497683,0.0227039758116592,2.41446680988876,0.0157582585891577,0.0540080771635808,gon-4,1.26754128452425
WBGene00008284,207.967632985955,-0.200764401002192,0.0831723532773939,-2.41383576502409,0.0157855759511108,0.0540793878630055,C53D6.7,1.26696823291745
WBGene00014206,139.859178901932,-0.235930095257638,0.0977424543895277,-2.41379344043683,0.0157874096338229,0.0540793878630055,nit-1,1.26696823291745
WBGene00018011,4658.08740275124,0.0543217763213559,0.0225072158336695,2.41352714270833,0.0157989510921316,0.0541046245855243,F33E11.3,1.26676561204432
WBGene00016202,6807.3470846499,0.0472452086001797,0.0195810251927639,2.41280566952333,0.0158302573469509,0.0541975160409873,kle-2,1.26602061741757
WBGene00019324,317.855563215667,-0.152646552177646,0.0632781193507291,-2.41231177133408,0.0158517200847928,0.0542541207284354,K02F2.5,1.26556727053645
WBGene00021768,2514.47282768536,0.133115237923299,0.0551834166857024,2.41223262201139,0.0158551619595212,0.0542541207284354,Y51F10.7,1.26556727053645
WBGene00015635,4878.27757051389,0.0625413662881744,0.0259307220211175,2.41186366647415,0.0158712149746608,0.054294718527726,C09D4.4,1.2652424139806
WBGene00021791,71.2390340988388,-0.475047086124434,0.19697840921458,-2.4116708425995,0.0158796103014423,0.0542976565074642,Y51H7C.13,1.26521891420194
WBGene00008457,1566.95137738287,0.0875905114082411,0.0363214511331799,2.4115366725595,0.0158854542124156,0.0542976565074642,E02H1.5,1.26521891420194
WBGene00012923,89.6571461020937,-0.3634725602435,0.15072285794743,-2.41152911504819,0.0158857834436755,0.0542976565074642,fbxa-128,1.26521891420194
WBGene00021202,2439.11879257721,0.0680217644135919,0.028210540952811,2.41121800986996,0.0158993414668269,0.0542976565074642,Y17G9B.5,1.26521891420194
WBGene00015107,232.864686826947,-0.189548891076415,0.078613967112861,-2.41113504428916,0.0159029588408655,0.0542976565074642,viro-2,1.26521891420194
WBGene00003779,218.309775037409,-0.189011620754664,0.0783934433672806,-2.41106414817279,0.0159060505488156,0.0542976565074642,nob-1,1.26521891420194
WBGene00019817,87.3350648302592,0.306992754239786,0.1273271073583,2.41105574931427,0.0159064168495568,0.0542976565074642,R02C2.6,1.26521891420194
WBGene00003588,7436.73995852881,-0.0448571788597318,0.0186048890775833,-2.41104253149133,0.0159069933355767,0.0542976565074642,nex-1,1.26521891420194
WBGene00022174,2830.58407718386,0.0741578628787071,0.0307584056420536,2.41097876599029,0.0159097746810175,0.0542976565074642,Y71H2AM.9,1.26521891420194
WBGene00010437,1317.42972468076,0.0811493347444568,0.0336615464143116,2.41074292148251,0.015920065543636,0.0543184758032667,cox-11,1.26505242502207
WBGene00018575,34.6053199650531,-0.501195792215354,0.207947749966496,-2.41020060229604,0.0159437513594924,0.0543732711478448,clec-119,1.26461453864214
WBGene00014239,15.2173320110143,-0.697472720195403,0.289385778103151,-2.41018312913356,0.0159445150156579,0.0543732711478448,ZK1225.5,1.26461453864214
WBGene00077594,73.2034542978225,-0.345195591846331,0.14323920943388,-2.40992388334617,0.0159558490071502,0.0543976104236406,nhr-151,1.26442017755587
WBGene00014219,3808.75651696607,0.0569408437357545,0.0236333073707305,2.40934723365359,0.0159810850164526,0.0544649576436425,ZK1098.2,1.26388282977382
WBGene00008528,1186.76681004818,0.131499089730615,0.0545802407428476,2.40928013399881,0.015984023787062,0.0544649576436425,F02E9.1,1.26388282977382
WBGene00003918,14808.9557307313,0.0477799876941246,0.0198324311795744,2.40918459575111,0.0159882089055747,0.0544649576436425,par-3,1.26388282977382
WBGene00018358,107.95142989072,0.269052774775384,0.111683629943477,2.40906187336096,0.0159935862577085,0.0544689608703146,erp-44.3,1.26385090988554
WBGene00008136,6888.00856182999,0.0656509577932732,0.0272597867789936,2.40834450854414,0.0160250510035844,0.054545801740084,C47D12.2,1.263238670397
WBGene00010778,7956.12939766501,0.0723072629063572,0.0300236740497017,2.40834159026169,0.0160251791150929,0.054545801740084,gpdh-2,1.263238670397
WBGene00013380,3465.37335468238,0.0630826068224646,0.0261942705407921,2.4082597270356,0.0160287732470282,0.054545801740084,memi-2,1.263238670397
WBGene00012715,4473.95549440556,0.0622537728350298,0.0258559031350846,2.40771991253928,0.0160524910696465,0.0545919038395224,snpc-1.2,1.2628717598325
WBGene00004487,45813.0559882502,0.0432012683419778,0.0179429689512679,2.40769899671063,0.0160534106686793,0.0545919038395224,rps-18,1.2628717598325
WBGene00018370,645.812098479172,0.117741467956443,0.0489027850387036,2.40766385520289,0.0160549558275158,0.0545919038395224,F42H10.6,1.2628717598325
WBGene00003258,3470.25928624228,0.058936872051527,0.0244855502808326,2.40700622920707,0.0160838955202948,0.0546759647873225,cogc-1,1.26220354485889
WBGene00017742,1969.48398747607,0.0944698770142238,0.0392551934111817,2.40655742094279,0.0161036722321993,0.0547288409737198,nfyc-1,1.2617837490811
WBGene00007027,9652.61069758309,0.060945904037451,0.0253297165297603,2.40610288574863,0.0161237230838793,0.0547826208684779,ssl-1,1.26135719439878
WBGene00015125,8054.70372787731,0.0514418721834577,0.0213812101990963,2.40593828433677,0.0161309895347985,0.0547929471567238,B0303.3,1.26127533947258
WBGene00006446,2788.19384600592,0.0655715480456306,0.0272622353530156,2.40521539032116,0.0161629363154319,0.0548870789941391,atx-3,1.26052988108725
WBGene00010502,11599.8087712646,0.0546906111395961,0.0227397225816113,2.40506940853457,0.0161693944178762,0.0548946281939527,K02C4.3,1.26047015208666
WBGene00016200,3841.52429908244,0.0697260928606726,0.0289978545465468,2.40452591927964,0.0161934578353547,0.0549619273270143,dpff-1,1.25993804645776
WBGene00006382,5112.47814769402,0.0592099939774156,0.0246380574745674,2.40319246103452,0.0162526311414246,0.0551362655103066,taf-1,1.25856265286919
WBGene00013506,630.856160497705,0.116802912343225,0.0486035467537015,2.40317672566416,0.0162533305442742,0.0551362655103066,usp-3,1.25856265286919
WBGene00018564,7345.83746272106,0.0526481531069666,0.0219146709326566,2.40241586418311,0.0162871807495653,0.0552366396849463,F47D12.9,1.25777274954805
WBGene00017738,1569.04522053082,0.0748825675550692,0.0311769389313046,2.4018575948096,0.0163120571572013,0.0553065354097942,tipn-1,1.25722354636786
WBGene00015282,4192.3443989763,0.0745676572562442,0.0310512611149498,2.40143731941191,0.0163308065924804,0.0553419953522996,C01B10.8,1.25694518645146
WBGene00006594,614.626345322336,-0.115709869464876,0.0481839225588757,-2.40142070881611,0.0163315480175204,0.0553419953522996,tom-1,1.25694518645146
WBGene00006677,151.362872604246,-0.236153111702448,0.0983423812121674,-2.40133611563628,0.0163353243494753,0.0553419953522996,twk-24,1.25694518645146
WBGene00021425,2763.62201891405,0.0599535564047899,0.0249696175340541,2.4010602614567,0.0163476441120126,0.05536926129603,ppgn-1,1.2567312705498
WBGene00044280,175.01983214758,-0.222968883486926,0.0928705084813076,-2.40085778718229,0.0163566918915788,0.0553854337248287,W02A2.9,1.25660443896699
WBGene00012929,8704.42738108048,0.0470746720173168,0.0196109327898797,2.40043003164082,0.0163758210724103,0.0554357254480496,rsks-1,1.25621026479407
WBGene00010579,3617.46846531806,0.0752225347315034,0.031338848620814,2.40029669378293,0.0163817879436311,0.0554392112046419,K05C4.2,1.25618295754323
WBGene00009222,548.114633992262,0.128046275163565,0.0533478158139402,2.40021588906562,0.016385404885433,0.0554392112046419,fbxa-95,1.25618295754323
WBGene00013514,190.708599916972,-0.241591388870088,0.100669059206229,-2.39985742168472,0.0164014588906944,0.0554687156008501,Y73F4A.1,1.2559518902582
WBGene00013587,558.816776314156,0.121447970914808,0.0506069040899967,2.39983008442545,0.0164026837600724,0.0554687156008501,Y80D3A.9,1.2559518902582
WBGene00022453,1448.27705116166,0.0736277985899074,0.0306831465326803,2.39961695295778,0.0164122360543841,0.0554865424457293,ncap-1,1.25581233670186
WBGene00008824,545.739215957803,0.151133876303259,0.0629922850867152,2.39924422641929,0.0164289529531095,0.055528575796142,F14H3.5,1.25548346522379
WBGene00021002,221.741851867627,-0.192631022803866,0.0802999240553483,-2.39889420905419,0.0164446649551848,0.0555671916447095,W03F9.4,1.25518155182045
WBGene00015159,2876.54363818662,-0.0635132916632468,0.0264818564160859,-2.39837006383989,0.0164682181014574,0.05562758862293,psd-1,1.25470976570097
WBGene00018350,1292.22122052471,-0.123180065371196,0.0513612907949518,-2.39830548385095,0.0164711221366151,0.05562758862293,ifo-1,1.25470976570097
WBGene00010507,283.089835232332,-0.169937253840281,0.0708610935243479,-2.39817430677796,0.0164770222965945,0.0556286107266697,K02E2.6,1.25470178602853
WBGene00001489,581.212788453825,-0.157331045659333,0.0656063236666469,-2.3981079393924,0.0164800081152917,0.0556286107266697,frm-2,1.25470178602853
WBGene00012138,48.3624906731335,-0.377250995045252,0.157348231111048,-2.3975547254739,0.0165049152903764,0.0556981806805151,T28F4.3,1.25415899034364
WBGene00013227,624.683102883998,-0.13359828566134,0.0557348833034009,-2.39703176436342,0.0165284907978248,0.0557632216869873,Y56A3A.6,1.25365214307966
WBGene00008852,6508.7875268516,0.0662272242562932,0.0276349401861117,2.39650326037531,0.0165523462262837,0.0558291729859718,ubql-1,1.25313880543435
WBGene00011474,3786.12546991906,-0.0745740396929849,0.031122945322357,-2.39611125877007,0.0165700597849265,0.0558743795349161,aldo-1,1.25278728651877
WBGene00002977,663.326303718413,-0.156165617270943,0.0652047374301949,-2.39500415806637,0.0166201767923827,0.0560287988512001,lev-10,1.25158868786417
WBGene00000165,3310.53028227802,0.0831278984392775,0.0347109829824043,2.39485866710882,0.0166267728646002,0.0560364612248956,aps-3,1.25152929877933
WBGene00006815,1961.74046816295,-0.0825803595668082,0.0344999403834639,-2.39363774687534,0.0166822159411171,0.0562087036726696,unc-83,1.25019643061701
WBGene00018635,3041.93572661667,0.0555884176263524,0.0232248709364987,2.39348661089837,0.0166890904392434,0.0562172531895721,nprl-2,1.25013037811233
WBGene00020099,651.35641859195,0.11857524545047,0.0495466380820941,2.39320466615722,0.0167019214901925,0.0562298254643388,R144.11,1.25003326452531
WBGene00021502,1881.83159821399,0.0758517365386057,0.0316947742186344,2.39319378063308,0.0167024170541937,0.0562298254643388,Y40D12A.1,1.25003326452531
WBGene00044779,263.083481118456,-0.180989431365214,0.0756291084769525,-2.39311866832821,0.0167058368973283,0.0562298254643388,T10H9.8,1.25003326452531
WBGene00021346,2211.58202659346,0.0786706188697937,0.0328815462895965,2.39254620743565,0.0167319210928971,0.05630300135154,Y37E3.1,1.24946845353819
WBGene00004298,2728.22179896035,0.0732323498965886,0.0306139576811826,2.3921229218136,0.0167512311012433,0.0563533499959292,rad-54,1.24908026166753
WBGene00016816,2798.33370214339,0.0827572004029188,0.0345973575201809,2.39200928436936,0.0167564184959916,0.0563561745057197,C50E3.5,1.24905849475792
WBGene00004723,4020.44337024704,0.0815653883347659,0.034106363586312,2.39150058106754,0.0167796574009417,0.0564196937045413,sap-49,1.24856927590466
WBGene00015634,62.1257630751737,-0.443213942871824,0.18537676470361,-2.39088185393923,0.0168079606145178,0.0565002037047147,C09D4.3,1.24794998638102
WBGene00006788,602.43431183849,-0.125746448926434,0.0526018786726349,-2.39053151901686,0.0168240050013618,0.0565255178577274,unc-53,1.24775545018166
WBGene00010888,402.259245143922,-0.178121245710958,0.0745112885705125,-2.39052698092043,0.0168242129220114,0.0565255178577274,dlc-2,1.24775545018166
WBGene00011867,25379.2291071135,0.0574689729338325,0.0240424983964263,2.39030786178091,0.0168342549243512,0.0565446002408501,chc-1,1.24760886195995
WBGene00044281,129.742723496947,0.248336151531179,0.103905327702985,2.39002327427379,0.0168473051278886,0.0565737743698685,R04A9.7,1.24738484594891
WBGene00000691,435.262730143009,-0.606010239760931,0.253666976251845,-2.38899934360898,0.0168943325461312,0.0567170003789051,col-117,1.24628674597269
WBGene00020568,31.3098894715715,-0.530569215616354,0.222104966575904,-2.38882193314229,0.0169024924117708,0.0567297013571654,T19D2.3,1.24618950269083
WBGene00007227,13350.4952812679,0.0464920473515001,0.0194801832508889,2.38663295682183,0.0170034577922096,0.0570397575853883,C01G6.5,1.24382232887064
WBGene00010309,931.572118230959,0.100786581797256,0.0422298764374848,2.3866179657536,0.0170041510680461,0.0570397575853883,rpn-6.2,1.24382232887064
WBGene00016327,57.7151996907384,-0.372750828758108,0.15619069824506,-2.38651105953358,0.0170090957644313,0.0570397575853883,C32E12.1,1.24382232887064
WBGene00008598,71.8488231979406,-0.328939991923683,0.137837224477023,-2.38643801173256,0.0170124751446622,0.0570397575853883,spin-3,1.24382232887064
WBGene00014938,1335.84135196469,0.090937269414712,0.0381075580135828,2.38633158761574,0.0170173996540679,0.0570415139167387,mdt-9,1.24380895656151
WBGene00016549,57.8137269324274,0.372089005772033,0.155945670089872,2.38601690933514,0.0170319679212144,0.0570693604350097,C40A11.6,1.24359699447579
WBGene00017261,5064.46261561471,0.0525891312906246,0.0220410602166461,2.38596196252427,0.0170345128470184,0.0570693604350097,acl-6,1.24359699447579
WBGene00015050,815.249580769841,-0.105997216124759,0.044448800976261,-2.38470360947126,0.0170928863313294,0.0572353869485797,clec-51,1.24233537672062
WBGene00004993,1025.64313533461,-0.0875064048990838,0.0366948815544817,-2.38470329354139,0.0170929010089455,0.0572353869485797,spp-8,1.24233537672062
WBGene00011488,9658.51285440694,0.0618207416048205,0.0259275013386315,2.38436943064424,0.0171084179478411,0.0572589767522528,nra-2,1.24215641731374
WBGene00013711,94.3475673479334,-0.31341017691783,0.131444061781841,-2.38436162630154,0.0171087808178888,0.0572589767522528,Y106G6G.2,1.24215641731374
WBGene00021832,3345.70936893323,0.0776435796328253,0.0325674386013912,2.38408615989557,0.0171215932064439,0.0572870653438115,Y54E10A.12,1.24194342487263
WBGene00001414,48.1076944280247,-0.449377376069194,0.188538581292106,-2.3834770209338,0.0171499551379561,0.0573671531608224,fer-1,1.24133670140259
WBGene00003716,165.216244393849,-0.211722034356573,0.0888409491318877,-2.38315817678022,0.0171648171691008,0.057394282510159,nhr-126,1.24113136889059
WBGene00016486,674.692463644362,0.133439445189736,0.0559937535675931,2.38311305614928,0.0171669212538101,0.057394282510159,fbxa-170,1.24113136889059
WBGene00001808,1639.0079859235,0.0935007390741322,0.0392380336020192,2.38291092827141,0.0171763497454801,0.0574029087195987,gut-2,1.24106610047894
WBGene00011132,32.8012524896983,-0.501925560851455,0.210639274493918,-2.38286787712017,0.0171783585035738,0.0574029087195987,R08A2.1,1.24106610047894
WBGene00018723,263.482206868848,0.208337762842669,0.0874363889496202,2.38273521294104,0.0171845498836567,0.0574087978329789,F53A3.7,1.24102154736631
WBGene00000841,195.562571433977,-0.223027221518904,0.0936112628317408,-2.38248277795139,0.0171963363222172,0.057433370628338,cul-6,1.24083569525754
WBGene00018732,118.413481957894,-0.332701513058787,0.13965331751926,-2.38233877267472,0.0172030632466307,0.0574410370434896,F53A9.9,1.24077772791967
WBGene00006839,2242.36259997659,-0.0908577621996022,0.0381509057599188,-2.38153617561177,0.0172405972960617,0.0575515380251229,unc-115,1.23994306565889
WBGene00018252,210.611253130297,0.185051268283246,0.0777221344182662,2.38093394717368,0.0172688081091622,0.0576308678452526,F40H3.6,1.23934484046434
WBGene00018953,14557.3555524021,0.0538939949923065,0.0226371201430971,2.38077965092838,0.0172760424809631,0.0576394457611981,F56C9.10,1.23928020384713
WBGene00009272,3991.08258803093,0.0755228672625066,0.0317231072228361,2.38068946815339,0.017280272043513,0.0576394457611981,gras-1,1.23928020384713
WBGene00001523,605.43875869721,-0.165605559330444,0.0695861147515436,-2.37986500499038,0.0173189814015697,0.0577537012933229,gbh-2,1.23842017767381
WBGene00010234,3177.98185325268,0.0832078264069979,0.0349706601742756,2.37936104129386,0.0173426804254667,0.0578178558834617,ttr-50,1.23793801773708
WBGene00004049,7991.7394699984,0.065873934216446,0.0276925325792022,2.37876164009351,0.0173709044470117,0.057897059254864,parp-1,1.2373434946805
WBGene00011834,5871.81328433588,0.0435132638795487,0.0182966914778534,2.3782039464467,0.0173972007484701,0.0579697984837197,dvc-1,1.23679820933357
WBGene00021945,2336.1771224993,0.066487697827597,0.0279640083610272,2.37761686269052,0.0174249205568863,0.0580334148288423,lem-4,1.23632187372826
WBGene00017968,1186.78211699548,-0.0998802590738988,0.042008681382072,-2.37760995555849,0.0174252469151253,0.0580334148288423,skpo-3,1.23632187372826
WBGene00015579,1329.21257971629,0.0882499901330477,0.0371228555977308,2.37724142477989,0.0174426675680089,0.0580624206149748,C07H6.2,1.23610486244488
WBGene00013892,3513.9675801924,0.0650888886614643,0.0273800680530203,2.37723619004243,0.0174429151268872,0.0580624206149748,ZC434.4,1.23610486244488
WBGene00044743,170.648899966339,-0.222402273838591,0.0935691391757854,-2.37687634830936,0.0174599399884985,0.058084912137769,crb-3,1.23593666324254
WBGene00006798,894.231811170169,-0.107865128671693,0.04538172942277,-2.376840416698,0.0174616407876159,0.058084912137769,unc-64,1.23593666324254
WBGene00003044,2971.9676056364,0.075101899550481,0.0315977813884114,2.37680926478037,0.0174631154606454,0.058084912137769,lir-1,1.23593666324254
WBGene00004389,5592.34308454145,0.0527165729190643,0.0221811855778726,2.37663459123903,0.0174713861994902,0.0580975135756263,rnp-6,1.23584245390041
WBGene00020504,2001.97399567807,-0.0930309415533578,0.0391475179814506,-2.37641992009401,0.0174815555165657,0.0581164202630738,svh-2,1.23570114433742
WBGene00001794,8837.60338162864,-0.0681065546533986,0.02866205076976,-2.37619265978185,0.0174923268573467,0.0581315570131769,gta-1,1.23558804461328
WBGene00013103,558.539933366481,0.114301437675143,0.0481039400109452,2.37613462949471,0.0174950782216018,0.0581315570131769,Y51H4A.7,1.23558804461328
WBGene00018217,593.571426396224,-0.120784328135983,0.0508431702418067,-2.37562542936527,0.0175192369771096,0.0581951751973532,F40A3.2,1.23511302002408
WBGene00020509,1160.3295619026,-0.0875963077664108,0.0368742427265727,-2.37554187664134,0.0175232038879239,0.0581951751973532,hex-1,1.23511302002408
WBGene00010498,3556.75606595956,0.0591701480501714,0.02491055210629,2.37530456160507,0.017534475410836,0.058217692181162,K02B12.5,1.23494501450786
WBGene00019163,6986.78124716712,0.0560838008227024,0.0236138906592286,2.37503432331615,0.0175473183970529,0.0582430708527936,ubxn-6,1.2347557350126
WBGene00001648,6265.47308741804,0.0682988631918353,0.0287582949073812,2.37492742222021,0.0175524011124541,0.0582430708527936,goa-1,1.2347557350126
WBGene00006918,5153.55982746603,0.070920633017602,0.0298639872440471,2.37478781510459,0.0175590408102986,0.0582430708527936,vha-9,1.2347557350126
WBGene00006476,491.375426390149,0.122690531985505,0.051664268106594,2.37476570329747,0.0175600926471777,0.0582430708527936,rhgf-2,1.2347557350126
WBGene00044345,1451.28020557095,0.10637417022281,0.0447976579537694,2.37454757863876,0.0175704715825129,0.0582625870177878,Y48G1C.12,1.23461023542058
WBGene00020054,253.110459422462,-0.204467448404754,0.0861250938851014,-2.37407518739581,0.0175929676151293,0.0582903647568675,R13D7.2,1.23440322703775
WBGene00010424,1932.25809786007,-0.0851788836885958,0.0358796162851846,-2.37401880253017,0.0175956544392277,0.0582903647568675,lep-5,1.23440322703775
WBGene00010198,3164.76176630557,0.0639991332692394,0.02695845800685,2.3739908734015,0.0175969854376377,0.0582903647568675,spat-1,1.23440322703775
WBGene00003064,2695.19699291807,0.0618585973773849,0.026057715747547,2.37390713663028,0.0176009765497307,0.0582903647568675,lpd-8,1.23440322703775
WBGene00044188,1205.51221463043,0.0860867477029501,0.0362638529937501,2.37389964375232,0.0176013337184369,0.0582903647568675,F28F8.9,1.23440322703775
WBGene00013807,1165.8977266046,0.0852635186501436,0.0359331802190767,2.37283530515003,0.0176521329453467,0.0584436646839295,Y116A8C.30,1.23326255964211
WBGene00015011,4417.13594464895,0.0659346109707793,0.027788607552122,2.37272093778388,0.0176575991603439,0.0584468335843662,B0041.8,1.23323901220251
WBGene00011430,115.721263007446,-0.283000454056534,0.119282410376929,-2.37252460913776,0.0176669861932907,0.0584495269828431,T04C12.8,1.23321899912271
WBGene00013657,30.995922936566,-0.505221627772338,0.212947679660092,-2.37251529849386,0.0176674314703579,0.0584495269828431,Y105C5B.18,1.23321899912271
WBGene00086566,2149.90843051591,0.0706686362008098,0.029791751079582,2.37208736109651,0.0176879079890505,0.0585023381868008,C08H9.16,1.23282677594633
WBGene00003602,475.516324799958,0.120319879684859,0.0507267017250192,2.37192396890089,0.0176957316815831,0.0585132841981325,nhr-3,1.23274552538786
WBGene00007886,394.79472060939,-0.151255986722605,0.0637760730131541,-2.37167294216136,0.0177077574794941,0.0585381159013523,ethe-1,1.23256125981159
WBGene00015710,130.06632315285,-0.270737275137025,0.114161378936138,-2.37153122763588,0.0177145496807288,0.0585456381850094,C12D5.9,1.23250545554884
WBGene00004390,4155.83538630575,0.0712086213184152,0.0300292977652071,2.37130491279485,0.0177254014046818,0.0585665697189615,rnp-7,1.23235021212969
WBGene00015820,42.2849068447568,-0.428177933811693,0.180593290412944,-2.37095150563247,0.0177423588163682,0.0586017733162008,C16A11.7,1.23208924183535
WBGene00021562,12838.8285509005,0.0362850494285133,0.0153043715137661,2.37089444645769,0.0177450979992353,0.0586017733162008,nuo-5,1.23208924183535
WBGene00001390,3538.11816419598,-0.101269292817253,0.0427321841495648,-2.36985997399069,0.0177948231907378,0.0587510183897971,far-6,1.23098460093306
WBGene00001328,6301.14169180846,-0.097866037299337,0.0413153539910818,-2.36875708049027,0.0178479716912853,0.0588995482797337,epi-1,1.22988803594925
WBGene00010093,6793.18977336834,0.0567098142863714,0.0239409413099547,2.3687378684142,0.0178488987534944,0.0588995482797337,capg-2,1.22988803594925
WBGene00015627,75.4417293295846,-0.329324421842158,0.139077238486401,-2.3679246541436,0.0178881784172425,0.0590141432029264,C09B9.2,1.2290438938002
WBGene00018975,5022.28396096856,0.0773899714162197,0.0326852130560295,2.36773648327018,0.017897278179652,0.0590291398892237,F56E10.1,1.22893354481684
WBGene00008151,2056.15080614006,0.064759197638808,0.0273521786975284,2.36760655723047,0.0179035636444943,0.0590348491376076,rrp-1,1.2288915422538
WBGene00001034,3399.44792962189,0.065785161472738,0.0277943071969842,2.36685739300873,0.0179398438887284,0.0591394345080613,dnj-16,1.22812283251877
WBGene00012230,5121.85123099199,0.0591654414572943,0.0249993043638753,2.36668351231365,0.0179482737209474,0.0591494135318033,cacn-1,1.22804955705743
WBGene00017274,6230.49584063666,0.0437112618019362,0.0184700150515955,2.36660672337461,0.0179519975955959,0.0591494135318033,F08F8.9,1.22804955705743
WBGene00003573,171.224282129513,-0.212431007714836,0.089799382905579,-2.36561767844441,0.018000021799012,0.0592833638236408,ncx-8,1.22706716183375
WBGene00010290,187.2008356137,-0.200520368886416,0.0847657969611734,-2.36558111968514,0.0180017991058363,0.0592833638236408,F58H1.7,1.22706716183375
WBGene00001839,41.3670939360365,-0.433046579648243,0.183116365561671,-2.3648709841961,0.0180363529009042,0.0593820691647245,hdl-1,1.22634467351051
WBGene00015478,87.321313480629,-0.303571518923897,0.128378906265098,-2.36465263457715,0.0180469890339651,0.0594019989482621,mapk-15,1.22619894024452
WBGene00019113,55.9881089387426,-0.360142158845417,0.152380040664366,-2.36344705825792,0.0181058133961447,0.059580490794828,F59E11.7,1.22489592360155
WBGene00000767,5169.86485393948,0.0495205011349255,0.0209561752621926,2.3630505335707,0.0181251979109936,0.0596132895365333,coq-8,1.22465691259181
WBGene00003035,1664.05237820194,0.0816329448288108,0.0345460739854968,2.36301655762916,0.0181268597046772,0.0596132895365333,lin-52,1.22465691259181
WBGene00007952,13275.8251203003,0.0501082996809498,0.0212060590485176,2.3629237080924,0.0181314017391035,0.0596132895365333,C35A5.8,1.22465691259181
WBGene00009276,1917.79999035269,0.0719686880967984,0.0304582054179791,2.36286698803063,0.018134176874136,0.0596132895365333,F30F8.9,1.22465691259181
WBGene00219216,139.635885920209,-0.294754676940453,0.124754040398652,-2.36268641880106,0.0181430140382714,0.0596272180436292,K08D10.14,1.22455545254399
WBGene00022668,404.453174041873,-0.140160259391216,0.0593327338997765,-2.36227542839963,0.018163142211412,0.0596782381100945,ZK154.6,1.22418400708966
WBGene00013136,820.987655283538,-0.100460833137348,0.0425373657049571,-2.36170791191333,0.0181909683602291,0.0597545189775189,Y53C10A.5,1.22362924531224
WBGene00011894,273.971763655847,-0.240586810098622,0.101878271435242,-2.3615124865124,0.0182005589847975,0.0597708754904853,ttr-23,1.22351038281611
WBGene00020839,7367.06471652893,0.0615900356747109,0.0260835043249342,2.36126384351794,0.0182127676960823,0.0597958193709775,usp-5,1.22332917868021
WBGene00011044,2326.48493894043,0.079897118180327,0.0338385441798161,2.36112752829313,0.0182194640028824,0.0597986034366347,R05H10.3,1.22330895860098
WBGene00005015,11895.192432789,0.0491585121039683,0.0208205372549605,2.36105877105819,0.0182228424297722,0.0597986034366347,spt-5,1.22330895860098
WBGene00006902,1148.02435742397,0.103334212216938,0.0437722211906229,2.36072580751453,0.0182392105486691,0.0598371670796883,vet-6,1.22302897581844
WBGene00007972,2547.83364759382,0.0703528605983566,0.0298069817555709,2.360281264815,0.0182610838401431,0.0598937673926961,prp-4,1.22261836839183
WBGene00011884,29294.1162132019,0.036034002086957,0.0152697446723307,2.35983003384804,0.0182833097047357,0.0599514951664014,enol-1,1.22219998129874
WBGene00195239,1314.01709710782,0.108055093831271,0.0457937933735108,2.35960128810328,0.0182945858646933,0.0599732984264426,ZK1127.13,1.22204206506901
WBGene00005024,2767.01201053659,0.0637017690563393,0.02700242034105,2.35911330361366,0.0183186617056957,0.0600370399568213,sqv-6,1.22158072818941
WBGene00018512,3746.75670042095,0.0585064620856331,0.0248057445709078,2.35858520264897,0.018344748032174,0.0601073367019818,trpp-8,1.22107251477398
WBGene00044894,518.083852159418,0.13622584253397,0.0577792385513107,2.35769535822101,0.0183887767744469,0.0602363721380795,Y71F9AR.4,1.22014119231629
WBGene00004954,787.683256604041,0.105694301610664,0.0448321518077205,2.35755584661591,0.0183956880706157,0.0602437869558669,spd-3,1.22008773597164
WBGene00044633,43.9734956066116,-0.476254955771999,0.202103178104649,-2.35649414441862,0.0184483585003361,0.0604010161357303,F54H12.7,1.2189557551135
WBGene00013394,13798.5576520923,-0.0766444512798247,0.0325366112016005,-2.35563718682708,0.0184909678842563,0.0605252337665986,ule-5,1.2180635245075
WBGene00007621,4393.67111340606,0.0523703056846348,0.0222350793760881,2.35530104475159,0.0185077049406236,0.060564723918294,C16C2.4,1.2177802581507
WBGene00008641,3717.40410715041,0.0593538800706157,0.0252145027252699,2.35395798669198,0.0185747103489628,0.0607686510709884,pch-2,1.21632040391808
WBGene00017699,4524.16098768548,0.0935556779203647,0.0397489537979064,2.35366390763453,0.0185894103021659,0.0608013970064784,flcn-1,1.21608644202275
WBGene00000143,4453.5566325439,0.0738597720761902,0.0313844484143932,2.35338761099008,0.0186032306501696,0.0608312501734354,apc-2,1.21587325804233
WBGene00015056,690.114068390869,-0.104411307532215,0.0443742095288036,-2.35297278849421,0.0186239969373175,0.0608811496529672,B0222.5,1.21551715513325
WBGene00009804,143.948366565515,-0.221889896023161,0.0943067155358583,-2.35285360922989,0.0186299668790772,0.0608811496529672,F47B8.3,1.21551715513325
WBGene00015469,1419.59974634434,-0.095032837340466,0.0403913548954886,-2.35280142462071,0.0186325814437063,0.0608811496529672,C05D2.8,1.21551715513325
